"ID","Year","Genotype","TrainProtocol","TrainSequence","TrainGroup","Day","TrainSession","ShockOnOff","PairedPartner","Experimenter","Housing","TestLocation","APA","APA2","TrainSessionCombo","pair1","pair2","TrainSessionComboNum","SdevSpeedArena","Linearity.Arena.","NumEntrances","Time1stEntr","Path1stEntr","Speed1stEntr.cm.s.","Dist1stEntr.m.","NumShock","MaxTimeAvoid","Time2ndEntr","Path2ndEntr","Speed2ndEntr","TimeTarget","pTimeTarget","pTimeCCW","pTimeOPP","pTimeCW","RayleigLength","RayleigAngle","PolarAvgVal","PolarSdVal","PolarMinVal","PolarMinBin","Min50.RngLoBin","Min50.RngHiBin","PolarMaxVal","PolarMaxBin","Max50.RngLoBin","Max50.RngHiBin","AnnularMinVal","AnnularMinBin","AnnularMaxVal","AnnularMaxBin","AnnularAvg","AnnularSd","AnnularSkewnes","AnnularKurtosis","Speed1","Speed2"
"16-116D","2016","FMR1KO","3-day","train-conflict","yoked","2","Retest","On","16-116C","Maddy","AnimalRoom","MBL","control","controlconflict","Retest","16-116D_Retest","16-116C_Retest",5,2.55,0.4082,17,0.53,0,-1,0.93,44,81,56.3,1.77,12.13,81.401,0.2097,0.3072,0.2149,0.2682,0.1,164.65,196,101.03,0.0118,180,130,320,0.0462,130,340,170,0.0081,15.8,0.2197,11.5,10.13,24.15,0.75,2.82,0,0.0314387211367673
"16-116D","2016","FMR1KO","3-day","train-conflict","yoked","2","C1","On","16-116C","Maddy","AnimalRoom","MBL","control","controlconflict","T4_C1","16-116D_T4_C1","16-116C_T4_C1",6,2.57,0.271,14,4.33,0.06,1.48,0.83,34,114,38.07,1.33,16.13,63.132,0.122,0.1925,0.4015,0.284,0.19,174.12,155.16,99.21,0.0141,0,230,110,0.0467,150,90,240,0.0451,7.5,0.2503,11.5,12.2,21.28,1.36,5.14,0.0138568129330254,0.0349356448647229
"16-116D","2016","FMR1KO","3-day","train-conflict","yoked","2","C2","On","16-116C","Maddy","AnimalRoom","MBL","control","controlconflict","T5_C2","16-116D_T5_C2","16-116C_T5_C2",7,2.14,0.2489,11,0.53,0,-1,0.76,24,141,21.7,0.48,19.12,44.036,0.0825,0.1035,0.4035,0.4105,0.37,211.52,149.89,82.15,0.0065,20,250,170,0.0606,220,150,260,0.0408,15.8,0.2605,13.1,11.96,20.1,1.36,4.96,0,0.0221198156682028
"16-116D","2016","FMR1KO","3-day","train-conflict","yoked","2","C3","On","16-116C","Maddy","AnimalRoom","MBL","control","controlconflict","T6_C3","16-116D_T6_C3","16-116C_T6_C3",8,1.55,0.2304,13,19.27,0.56,1.78,1.18,44,166,72.8,1.12,1.17,77.737,0.1514,0.2073,0.3333,0.308,0.12,178.79,164.8,102.08,0.0182,350,230,100,0.049,220,90,260,0.0269,15.8,0.4832,7.5,9.58,20.59,-0.29,2.81,0.0290607161390763,0.0153846153846154
"16-116D","2016","FMR1KO","3-day","train-conflict","yoked","6","Retention","Off","16-116C","Maddy","AnimalRoom","MBL","control","controlconflict","Retention","16-116D_Retention","16-116C_Retention",9,2.22,0.4268,20,0.53,0,-1,1.17,46,78,50.47,0.99,1.75,84.732,0.1643,0.1787,0.3283,0.3287,0.1,210.71,169.98,99.9,0.0144,0,340,190,0.0438,230,100,270,0.0119,15.8,0.2305,7.5,9.42,27,0.33,2.12,0,0.0196156132355855
"16-118D","2016","FMR1KO","3-day","train-conflict","yoked","1","Hab","Off","16-118C","Maddy","AnimalRoom","MBL","control","controlconflict","Hab","16-118D_Hab","16-118C_Hab",1,4.28,0.596,29,15.53,1.26,12.11,0.88,49,51,25.93,2,16.57,87.266,0.2131,0.2609,0.2309,0.2951,0.06,197.87,194.28,104.63,0.0134,30,270,120,0.0498,260,130,320,6e-04,15.8,0.3205,13.1,11.24,21.47,1.27,4.12,0.0811332904056665,0.0771307365985345
"16-118D","2016","FMR1KO","3-day","train-conflict","yoked","1","T1","On","16-118C","Maddy","AnimalRoom","MBL","control","controlconflict","T1","16-118D_T1","16-118C_T1",2,1.07,0.1811,10,18,0.63,0.76,1.06,44,113,59.07,1.39,1.67,86.333,0.2115,0.3129,0.2283,0.2472,0.04,73.48,177.75,102.67,0.0197,130,110,310,0.0452,80,300,130,0.0064,15.8,0.3589,9.7,10.43,19.72,0.44,2.87,0.035,0.0235314034196716
"16-118D","2016","FMR1KO","3-day","train-conflict","yoked","1","T2","On","16-118C","Maddy","AnimalRoom","MBL","control","controlconflict","T2","16-118D_T2","16-118C_T2",3,1.44,0.2464,12,40.87,0.51,1.24,1.13,38,92,86.6,1.23,3.36,73.298,0.1896,0.2457,0.2883,0.2764,0.16,207.56,197.88,105.13,0.0158,340,280,150,0.0528,220,150,310,0.0203,14.5,0.2806,11.5,9.14,22.44,0.43,2.08,0.0124785906532909,0.014203233256351
"16-118D","2016","FMR1KO","3-day","train-conflict","yoked","1","T3","On","16-118C","Maddy","AnimalRoom","MBL","control","controlconflict","T3","16-118D_T3","16-118C_T3",4,2.62,0.3164,20,148.87,3.74,7.34,1.19,54,148,181.2,4.67,12.47,102.602,0.2707,0.0903,0.331,0.3079,0.2,250.54,184.41,113.53,0.0043,80,340,210,0.0418,340,190,350,0.0189,3.1,0.3564,14.5,12.81,16.22,1.68,6.24,0.0251225901793511,0.0257726269315673
"16-118D","2016","FMR1KO","3-day","train-conflict","yoked","2","Retest","On","16-118C","Maddy","AnimalRoom","MBL","control","controlconflict","Retest","16-118D_Retest","16-118C_Retest",5,2.76,0.3077,4,124,3.37,14.42,0.24,5,220,144.77,4,2.39,10.8,0.0274,0.0595,0.4171,0.4959,0.62,224.29,245.51,84.12,8e-04,10,260,210,0.0817,220,190,270,0.0036,16.9,0.3896,14.5,13.19,20.75,2.45,9.56,0.0271774193548387,0.0276300338467915
"16-118D","2016","FMR1KO","3-day","train-conflict","yoked","2","C1","On","16-118C","Maddy","AnimalRoom","MBL","control","controlconflict","T4_C1","16-118D_T4_C1","16-118C_T4_C1",6,1.83,0.2396,20,0.53,0,-1,1.51,88,68,34.13,0.86,1.59,170.231,0.3696,0.2729,0.1736,0.1838,0.36,30.09,214.55,101.93,0.0093,220,70,340,0.0589,10,330,90,0.0367,7.5,0.2752,14.5,12.69,18.89,1.48,5.07,0,0.025197773220041
"16-118D","2016","FMR1KO","3-day","train-conflict","yoked","2","C2","On","16-118C","Maddy","AnimalRoom","MBL","control","controlconflict","T5_C2","16-118D_T5_C2","16-118C_T5_C2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16-118D","2016","FMR1KO","3-day","train-conflict","yoked","2","C3","On","16-118C","Maddy","AnimalRoom","MBL","control","controlconflict","T6_C3","16-118D_T6_C3","16-118C_T6_C3",8,1.04,0.1898,18,0.5,0,-1,2.36,69,52,52.27,0.29,0.8,135.534,0.2962,0.2294,0.2166,0.2578,0.22,14.89,206.93,100.26,0.0145,150,60,300,0.0477,50,290,80,0.0366,14.5,0.6251,3.1,6.91,28.29,-0.64,1.94,0,0.00554811555385498
"16-118D","2016","FMR1KO","3-day","train-conflict","yoked","3","Retention","Off","16-118C","Maddy","AnimalRoom","MBL","control","controlconflict","Retention","16-118D_Retention","16-118C_Retention",9,2.47,0.4521,23,11.43,0.15,1.86,1.24,57,53,40.93,0.51,1.53,111.666,0.2316,0.247,0.265,0.2563,0.11,33.44,195.5,105.37,0.0143,130,70,290,0.0479,70,280,90,0.0025,15.8,0.2315,11.5,9.67,26.65,0.65,2.17,0.0131233595800525,0.0124602980698754
"16-120D","2016","FMR1KO","3-day","train-conflict","yoked","1","Hab","Off","16-120C","Maddy","AnimalRoom","MBL","control","controlconflict","Hab","16-120D_Hab","16-120C_Hab",1,2.57,0.4416,15,9.87,0.34,9.37,0.82,33,164,22.83,1.11,8.07,59.164,0.1526,0.2078,0.3555,0.2841,0.29,202.32,220.6,96.94,0.0083,50,250,150,0.0586,240,140,270,0.0154,15.8,0.3203,13.1,11.45,21.49,1.45,4.75,0.0344478216818642,0.0486202365308804
"16-120D","2016","FMR1KO","3-day","train-conflict","yoked","1","T1","On","16-120C","Maddy","AnimalRoom","MBL","control","controlconflict","T1","16-120D_T1","16-120C_T1",2,2.3,0.2392,10,27.73,0.67,0.8,0.68,30,121,82.9,1.8,1.97,55.367,0.1459,0.4319,0.3142,0.108,0.36,121.48,199.11,79.2,0.0084,290,160,70,0.057,140,50,170,0.0163,3.1,0.294,13.1,12.61,16.46,0.99,4.23,0.0241615578795528,0.0217129071170084
"16-120D","2016","FMR1KO","3-day","train-conflict","yoked","1","T2","On","16-120C","Maddy","AnimalRoom","MBL","control","controlconflict","T2","16-120D_T2","16-120C_T2",3,1.61,0.1709,12,12.07,0.17,1.22,0.95,37,122,134.1,2.72,5.33,69.366,0.1764,0.2548,0.3936,0.1752,0.21,157.94,201.93,93.23,0.0154,350,230,120,0.0493,170,100,250,5e-04,16.9,0.3502,14.5,13.76,12.9,1.21,7.42,0.0140845070422535,0.0202833706189411
"16-120D","2016","FMR1KO","3-day","train-conflict","yoked","1","T3","On","16-120C","Maddy","AnimalRoom","MBL","control","controlconflict","T3","16-120D_T3","16-120C_T3",4,1.06,0.1316,10,11.17,0.21,1.83,0.85,43,79,62.6,1.16,1.83,82.134,0.2023,0.2552,0.3361,0.2065,0.14,161.75,195.85,98.09,0.0182,0,220,90,0.0421,200,90,260,3e-04,16.9,0.5467,15.8,15.13,5.36,1.93,10.89,0.0188003581020591,0.0185303514376997
"16-120D","2016","FMR1KO","3-day","train-conflict","yoked","2","Retest","On","16-120C","Maddy","AnimalRoom","MBL","control","controlconflict","Retest","16-120D_Retest","16-120C_Retest",5,1.72,0.246,12,36.9,0.57,1.65,0.85,35,120,72.8,1.47,1.67,64.532,0.165,0.1683,0.333,0.3337,0.26,238.21,199.16,113.46,0.0141,0,300,190,0.0517,230,150,290,0.0084,7.5,0.5987,14.5,14.08,8.58,2.27,10.78,0.0154471544715447,0.0201923076923077
"16-120D","2016","FMR1KO","3-day","train-conflict","yoked","2","C1","On","16-120C","Maddy","AnimalRoom","MBL","control","controlconflict","T4_C1","16-120D_T4_C1","16-120C_T4_C1",6,3.44,0.2507,23,2.97,0.12,25.96,1.11,63,97,9.07,1.04,17.97,113.865,0.233,0.1426,0.3192,0.3052,0.07,273.2,182.78,97.47,0.0155,90,340,190,0.0409,240,140,320,5e-04,16.9,0.3711,14.5,14.4,9.74,2.61,18.06,0.0404040404040404,0.114663726571114
"16-120D","2016","FMR1KO","3-day","train-conflict","yoked","2","C2","On","16-120C","Maddy","AnimalRoom","MBL","control","controlconflict","T5_C2","16-120D_T5_C2","16-120C_T5_C2",7,3.24,0.2639,21,0.53,0,-1,1.08,67,123,14.33,0.43,1.59,128.001,0.2829,0.2285,0.2202,0.2684,0.21,13.19,208.98,99.1,0.0141,170,70,320,0.0517,50,310,90,0.0015,16.9,0.3244,13.1,13.81,12.8,2.19,11.59,0,0.0300069783670621
"16-120D","2016","FMR1KO","3-day","train-conflict","yoked","2","C3","On","16-120C","Maddy","AnimalRoom","MBL","control","controlconflict","T6_C3","16-120D_T6_C3","16-120C_T6_C3",8,2.38,0.2034,18,0.53,0,-1,1.23,69,69,56.07,1.65,18.04,128.767,0.262,0.215,0.3368,0.1862,0.13,63.93,185.49,109.32,0.0114,250,190,40,0.0449,190,40,220,0.0036,3.1,0.2939,13.1,13.32,13.1,0.98,5.32,0,0.0294275013376137
"16-120D","2016","FMR1KO","3-day","train-conflict","yoked","3","Retention","Off","16-120C","Maddy","AnimalRoom","MBL","control","controlconflict","Retention","16-120D_Retention","16-120C_Retention",9,1.41,0.1828,18,20.3,0.78,1.33,1.47,69,103,27.23,0.97,2.26,130.934,0.2702,0.2313,0.2703,0.2281,0.15,36.51,188.35,108.08,0.0157,200,90,320,0.0427,10,290,100,0.0065,7.5,0.3865,13.1,13.31,12.64,2.01,12.25,0.038423645320197,0.0356224752111642
