"","16-116B","16-117D","16-118B","16-118D","16-119B","16-119D","16-120B","16-120D","16-122B","16-122D","16-123D","16-124D","16-125D","16-126B"
"Rpusd1",8.33593199438363,8.32051943137558,8.30185718171196,8.28612918654656,8.27233180032941,8.27912346998226,8.27924252068834,8.16271842992631,8.35245491967403,8.34084917511641,8.26269542740049,8.32075010194691,8.21217001814771,8.37143684781388
"Rpusd2",7.72503257762049,7.60645425786612,7.61685419850237,7.41262834153335,7.50408432070171,7.64414112674178,7.69658554523982,7.60063924829186,7.54808527068634,7.60019025866318,7.61786452073113,7.51393348102726,7.69249829314995,7.64281378250392
"Rpusd3",7.75236935133159,7.63090337115041,7.73626099855299,7.55912479340981,7.74616896667061,7.45743358016286,7.57954260887937,7.74419747984138,7.8043058852514,7.64147492038415,7.71596094796017,7.69526953502759,7.56023137315912,7.65434784959817
"Rpusd4",7.71087596874616,7.58071008155386,7.49160104768684,7.57630234283319,7.64565535924722,7.43708838940814,7.61757084413478,7.8597581119816,7.56176006992948,7.62125911575631,7.78987819455346,7.4780847374248,7.49899505092052,7.68752845077833
"Rrad",7.10002704064862,7.37840292964196,7.52276081014399,7.22785396999922,7.45023522207315,7.10002704064862,7.29653884316416,7.10002704064862,7.48844402809106,7.20481831745087,7.39209223544678,7.21988726958263,7.10002704064862,7.52447318709857
"Rraga",8.29630379170569,8.58582513341384,8.55835987272894,8.47680206283953,8.77189965631352,8.4933772647901,8.48673534495889,8.48150764727935,8.60884402746171,8.49375688109497,8.68671422620109,8.44395542932654,8.68999801866254,8.70796676808797
"Rragb",8.60302492506636,8.36667583948083,8.41895041383722,8.3914639297652,8.47144939743063,8.48453645253544,8.56024545963298,8.29142335369334,8.31142465158619,8.3868843249493,8.62197803448698,8.48943060826946,8.47777376189415,8.34872154020981
"Rragc",8.30301970827122,8.54082709583288,8.45245468488118,8.46131831719207,8.52610833771701,8.34723694482795,8.55273594063443,8.37056484730649,8.65363798187488,8.62758506135729,8.24599734613158,8.56675258882319,8.67609505774453,8.51005558275611
"Rragd",8.90317734760766,8.48588338153867,8.78465786961953,8.50212125112359,8.6013835851401,8.67182695305254,8.48673534495889,8.44943777978466,8.51348765259432,8.57219753287499,8.51945634435611,8.93630175839876,8.66673227502378,8.61872239135528
"Rras",7.33238350298076,7.2609135000678,7.26029517690277,7.41262834153335,7.48698705399159,7.10002704064862,7.52334904049831,7.35949116970925,7.53396555825212,7.50464374742906,7.21943179020887,7.3677354993418,7.10002704064862,7.37846313860718
"Rras2",7.79122051353015,7.81263956451321,7.7163643798257,7.86869790847401,7.91656165932555,7.98012659482142,7.88511124108532,7.91091479430155,7.79561540150287,7.77317849819243,7.76964817403145,7.6712826109504,7.78676214030208,7.71884115412227
"Rrbp1",8.03328636088778,7.98244943712135,8.06394045136267,8.01548914908642,8.01353019842858,8.15155961311197,8.07142547162174,7.83820698727472,8.17679062861696,8.03830699376653,8.18211377025195,8.09738757499331,8.04509685657503,7.89495661831251
"Rreb1",7.61737715831411,7.89478842253193,7.60452558897725,7.91772223696947,7.56608932122181,7.80949880462311,7.73713844669728,7.88066218665917,7.87782975928028,7.87503318304008,8.10035361290628,8.06340823083695,8.13652773898513,7.93273593925884
"Rrh",7.39978277872297,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Rrm1",7.68146710406611,7.89478842253193,7.75551661130708,7.75871647951064,7.71459660711778,7.49493200750045,7.61757084413478,7.52929446324023,7.73118144047027,7.78100117133519,7.89981951136803,7.76175651635475,7.73472490384816,7.73881521854954
"Rrm2",7.10002704064862,7.10002704064862,7.21338284729887,7.28074258433469,7.21701786864841,7.21943335629514,7.37772269733582,7.39001942030442,7.41748601841522,7.10002704064862,7.36672049623145,7.10002704064862,7.10002704064862,7.21384508154889
"Rrm2b",8.1895015567012,7.968521461746,8.10033369660637,7.77059233388253,8.06123355583807,8.17609547269104,8.04641839671764,8.06283610983212,8.01863705550584,8.16494776355796,8.17001004696,8.04942499842327,8.3218082172784,8.04247634527844
"Rrn3",8.43459445173887,8.61484496613708,8.52033066993852,8.73599806540668,8.6128176273328,8.60223241796965,8.63268304932116,8.77589620131127,8.58396664830439,8.56903848702371,8.56984939197895,8.43462164228566,8.68074802704357,8.62584057847767
"Rrnad1",7.98688294585884,7.87911375029013,8.18520433623656,8.13229819390266,8.04112592527762,8.05988696749444,7.80215836107676,8.14806990226415,8.09252662876271,8.12638867493909,8.22326776524716,8.09069886037503,8.20488026365947,8.05519961086209
"Rrp1",9.61270189177567,9.59364402453563,9.69021964961087,9.68808151295481,9.98850504114669,9.64035440492144,9.69463257055687,9.74981591489868,9.93862659854583,9.77050673886706,9.7593456971349,9.67245240666861,9.58123217378922,9.7771493031251
"Rrp12",8.53016333381391,8.88231427776987,8.63071908150862,8.59790343127582,8.59754623454266,8.58211439583016,8.84084065282012,8.44399733967498,8.4381124045856,8.4732283395041,8.73031482299792,8.57089274907838,8.37236211017311,8.46583836931461
"Rrp15",7.68146710406611,7.2609135000678,7.42007150328589,7.28074258433469,7.59409520410328,7.51237572208462,7.43987236171332,7.58382435883052,7.58792349470651,7.68885090631855,7.52908690387331,7.69526953502759,7.42612741795521,7.64281378250392
"Rrp1b",7.90638144458104,7.84668161954677,7.78331657455544,7.63938172836313,7.81409341291586,7.79976695734923,8.02715700920766,7.64787797180212,7.82134860306117,7.62125911575631,7.90824798047926,7.88557823006618,7.95220255816697,7.73881521854954
"Rrp36",7.47878510818635,7.60645425786612,7.80119464176972,7.62435296835416,7.58030392330363,7.45743358016286,7.43987236171332,7.70490462891696,7.86215726392666,7.51782283891225,7.49492685724282,7.68340601638028,7.36647522313722,7.74855720091226
"Rrp7a",8.5826904022062,8.78124106363175,8.6887850632738,8.7278344444404,8.96674340895994,8.88399285875471,8.73014728537273,8.74713910558376,9.03466321776451,8.77928014310292,8.80627094689629,8.93932580308806,8.77867055387807,8.84500184336417
"Rrp8",7.89568171109641,7.71870894704469,7.47502587074869,7.66819461676925,7.6925556813331,7.70462206387993,7.67517320499032,7.7313883942662,7.69099690996523,7.68885090631855,7.60419373188708,7.6712826109504,7.56023137315912,7.45911698373634
"Rrp9",7.93757871430327,8.02282278484484,7.84387119920349,7.86869790847401,7.96283046643327,7.90825831801265,7.89288801111697,7.93997079755431,7.99245440939492,7.93343069831395,7.819079412241,7.86793633516478,7.85769220251266,7.84684008920493
"Rrs1",7.97726956434525,8.00958945693486,8.006201072913,7.87877414367828,8.00648237144104,7.99522723792561,7.91573024183934,7.8597581119816,8.01863705550584,7.99915486573314,7.64413406973368,8.1040249008252,7.94227836194235,7.8871605345896
"Rs1",7.54368657153079,7.58071008155386,7.61685419850237,7.6955476556669,7.48698705399159,7.63117588945975,7.55234766137643,7.39001942030442,7.45477905263761,7.51782283891225,7.56065263842138,7.49642470647553,7.54079339501006,7.56738629169121
"Rsad1",7.60001117300501,7.49310405491879,7.39947763280393,7.57630234283319,7.58030392330363,7.47666030197681,7.69658554523982,7.61688638550334,7.50420330896997,7.41385089401477,7.63116899682247,7.64618639569663,7.82316889431538,7.73881521854954
"Rsad2",7.28981353680072,7.37840292964196,7.32656417154425,7.10002704064862,7.10002704064862,7.26884494287119,7.42051819659729,7.39001942030442,7.29467494664535,7.24819174357296,7.33863266797079,7.21988726958263,7.23339306294794,7.10002704064862
"Rsbn1",8.13513039152897,8.04866359107771,8.03877679035795,8.10267641991984,8.04788254437209,8.2516101467601,8.0897071070002,8.19833899729788,8.05022230300816,7.93964327947727,8.04593934070915,8.13008039567588,7.95220255816697,8.12777914932223
"Rsbn1l",8.502925453933,8.39339406759057,8.02590229704961,8.47680206283953,8.31340911948698,8.29526438465225,8.15921753288293,8.42750536514962,8.30675956822113,8.30488569476561,7.94900958060517,8.36181464233123,8.14438269601403,8.18399805569471
"Rsc1a1",7.79122051353015,7.37840292964196,7.10002704064862,7.72163398175857,7.10002704064862,7.10002704064862,7.37772269733582,7.48857263850965,7.10002704064862,7.10002704064862,7.47665538726427,7.26948632277505,7.67769630269305,7.10002704064862
"Rsf1",8.6666909078124,8.64313676383738,8.59512375495208,8.53174231613178,8.35284950510035,8.56162666508146,8.73977765188306,8.66977426506252,8.45846997388742,8.49375688109497,8.58614911775782,8.6233631594719,8.57880781478657,8.49817532720767
"Rsg1",7.28981353680072,7.10002704064862,7.26029517690277,7.10002704064862,7.46907883392929,7.10002704064862,7.39989579562218,7.35949116970925,7.21246386038792,7.35643104264416,7.10002704064862,7.3677354993418,7.10002704064862,7.35426880845953
"Rsl1",7.33238350298076,7.2609135000678,7.35323840666608,7.55912479340981,7.33381691826501,7.10002704064862,7.35359236064467,7.48857263850965,7.37509276592788,7.33414201067535,7.39209223544678,7.10002704064862,7.47630998134662,7.35426880845953
"Rsl1d1",8.15883396815089,8.10998719541272,8.2427808005193,8.32248693961059,8.20159962383061,8.05988696749444,8.15362856202182,8.19833899729788,8.19798994667413,8.09121031628041,8.24599734613158,8.14282501289205,8.0183400732128,8.18399805569471
"Rsl24d1",8.13513039152897,7.87911375029013,8.01938827133779,7.91772223696947,8.27756196456643,8.01735507392673,8.01405970832842,7.90097018379042,8.08065322183375,8.11148571420027,8.10035361290628,8.08395769174055,8.0961678378764,8.22138927007789
"Rslcan18",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.21246386038792,7.10002704064862,7.2688427299826,7.10002704064862,7.10002704064862,7.10002704064862
"Rsph1",7.10002704064862,7.37840292964196,7.29626424990556,7.28074258433469,7.21701786864841,7.39209605525857,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.21384508154889
"Rsph10b",7.52319006028375,7.2609135000678,7.32656417154425,7.35543088193608,7.33381691826501,7.33863579213739,7.57954260887937,7.41759134325431,7.25899652582281,7.30947169382061,7.68121743069804,7.41660308163611,7.45213148563627,7.35426880845953
"Rsph14",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.28856804299087,7.10002704064862
"Rsph3a",7.75236935133159,7.71870894704469,7.83555028474011,7.52260740949492,7.90856430003199,7.74874988501804,7.71721521993167,7.52929446324023,7.95147814926245,7.8682426931597,7.5451584801589,7.81214395869738,7.49899505092052,8.10425789374708
"Rsph3b",7.80366051072358,7.75800523192263,7.56550362491548,7.63938172836313,7.6925556813331,7.82854215100879,7.55234766137643,7.89088777401856,7.61270583691737,7.67970122631888,7.64413406973368,7.64618639569663,7.78676214030208,7.56738629169121
"Rsph4a",7.428275490094,7.42130245593611,7.35323840666608,7.52260740949492,7.48698705399159,7.41540827900818,7.65288705375354,7.41759134325431,7.29467494664535,7.28145119228746,7.43708398613138,7.3677354993418,7.33085972258021,7.29706362655115
"Rsph9",7.10002704064862,7.45903949292327,7.62888360070116,7.5928607679252,7.71459660711778,7.56065863249852,7.62961656220989,7.76903317118176,7.51935595649415,7.61083782501069,7.52908690387331,7.54684401934188,7.49899505092052,7.61894037203515
"Rspo1",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.25899652582281,7.10002704064862,7.21943179020887,7.30751190000743,7.28856804299087,7.10002704064862
"Rspo2",7.36823285503107,7.32743726433593,7.37733525732744,7.65398464799255,7.36134080879668,7.10002704064862,7.37772269733582,7.22989016909171,7.32473039965414,7.49100870730674,7.21943179020887,7.41660308163611,7.10002704064862,7.21384508154889
"Rspo3",7.86259131722206,7.73867887826064,7.60452558897725,7.85847520851313,7.80482003735387,7.91659108091298,7.72726086431233,7.60063924829186,7.69099690996523,7.58930162506909,7.76964817403145,7.57742475814307,7.64682634010023,7.84684008920493
"Rspry1",7.87379370766964,8.16727533794761,7.86824695482571,8.01548914908642,7.93230204887246,8.0388949616713,7.88511124108532,7.76903317118176,7.95147814926245,7.99340315703161,7.93297009980229,7.97568649956057,8.00000040332657,7.9545192968028
"Rsrc1",7.71087596874616,8.03584455603185,8.06394045136267,8.0951110292649,8.06123355583807,8.16391065606045,8.06524313002325,8.09480840575581,8.17141327000197,8.12144906998698,8.12632133724744,8.07031354059403,8.15988878010404,8.01642549593247
"Rsrc2",8.49739483890971,8.65702295492679,8.59512375495208,8.53174231613178,8.63162052981959,8.51084444988791,8.75880464920734,8.52788583823324,8.73515373952485,8.56269327557496,8.46661638111191,8.22734965414525,8.77009833261056,8.54493734575766
"Rsrp1",9.28691882639797,9.42552178726149,9.37072572919005,9.31030262219883,9.58142947915304,9.29929159100569,9.33617157071921,9.37313440509817,9.24521472567098,9.37470831158909,9.50020031673612,9.36612380263794,9.28905826828071,9.44262943349172
"Rsu1",7.60001117300501,7.75800523192263,7.78331657455544,7.79369194267018,7.64565535924722,7.49493200750045,7.70699314491605,7.63261779643725,7.60047419541812,7.76525717982533,7.71596094796017,7.51393348102726,7.67769630269305,7.65434784959817
"Rtbdn",7.36823285503107,7.42130245593611,7.43939893334315,7.43756555975893,7.10002704064862,7.39209605525857,7.42051819659729,7.32480510022515,7.32473039965414,7.47686820398312,7.33863266797079,7.57742475814307,7.39781977965702,7.26094836943922
"Rtca",8.05113253849466,7.968521461746,7.97224744430127,8.22890718092203,8.24033995420274,8.01004657608846,8.17578024089211,8.26573910921149,8.13845985557027,8.17433485521699,8.12632133724744,8.18000770239986,8.24779374049061,8.08008157178876
"Rtcb",8.5826904022062,8.69770064399567,8.66862543899683,8.7278344444404,8.85794486708091,8.62980605216623,8.56024545963298,8.74297306169598,8.64686050796195,8.7766426278477,8.57802908517183,8.61941281046849,8.70373574685314,8.7564875194755
"Rtel1",7.6341556851126,7.52438177849456,8.14659913787961,8.05624700663869,7.75633450348357,8.03177775586315,7.93788701668479,7.89088777401856,7.90817890177937,7.8682426931597,7.80948967736042,7.85894701238768,7.83487246171861,7.92533279634392
"Rtf1",9.03273328680501,8.82389354063991,8.96928239218729,8.91680504064538,8.81410109334318,8.8586434543269,9.11129904406738,9.18304711186658,8.85485518205562,8.92077938623333,9.00909166222219,8.98382137440847,8.91574065244024,8.83614287449998
"Rtfdc1",8.45786210827094,8.66390329863549,8.71186866322088,8.50212125112359,8.72813792558161,8.72317981579384,8.44593621119546,8.71766093208059,8.69348258388774,8.56587042201865,8.67928529547659,8.51146479709048,8.67142320116797,8.44511844743753
"Rtkn",8.32943604167114,8.03584455603185,8.12953281923438,8.2483633845191,8.32838219702324,8.18811976358023,7.99400637209984,7.9770572249625,8.11003560722395,8.14587602090303,8.23470074893218,8.07031354059403,8.0961678378764,8.31127528194002
"Rtkn2",7.23427470519433,7.52438177849456,7.39947763280393,7.32128530229611,7.10002704064862,7.26884494287119,7.45816400567646,7.10002704064862,7.32473039965414,7.43075434525191,7.33863266797079,7.10002704064862,7.42612741795521,7.32748650073533
"Rtl1",8.01504392080757,8.18920731346122,8.2528815969276,8.2674309685612,8.08087122944797,7.89982974645503,8.34558341161661,7.88066218665917,8.09840238530294,7.78872857354555,8.01734342556855,7.9600814222289,8.0183400732128,7.84684008920493
"Rtn1",11.2811376353802,11.2501077311145,11.2568104842163,11.2618234712528,11.4759430346903,11.1722103409728,11.2584162007411,11.4023641844361,11.3278703382157,11.4281721715071,11.1579474906563,11.2117385609882,11.2620389832485,11.4095006110878
"Rtn2",8.33593199438363,8.68430034603558,8.54708871933803,8.49206494786974,8.67551853514411,8.56575457586162,8.12514755318694,8.32873066291936,8.7569918045953,8.55631148561586,8.42519526165719,8.41570120654517,8.49983738602332,8.69801570251311
"Rtn3",11.5529909576913,11.616252344566,11.5654154297763,11.3397008085658,11.4941566735252,11.50830553527,11.4999491873152,11.4445350393159,11.3108775025715,11.5000715763113,11.4286252784152,11.4698318325046,11.4140792843522,11.4825613853138
"Rtn4",10.8653988612001,10.6312966452059,10.9512771126619,10.9100937351999,10.9191202839266,10.949227231023,10.8861435370938,10.9407315929608,10.7059732376376,10.8007099828815,10.7607949443718,10.9252504444471,10.7992302521013,10.8288427033547
"Rtn4ip1",7.61737715831411,7.75800523192263,7.62888360070116,7.63938172836313,7.65776930524271,7.61787124441493,7.52334904049831,7.76903317118176,7.75028835106901,7.73251035741005,7.80948967736042,7.84984003927868,7.82316889431538,7.70859293767471
"Rtn4r",8.87554861074473,8.89366828403826,8.63071908150862,8.96820168994497,8.78830852645595,8.62199634039489,8.67401784078394,8.8657766697955,8.85769967758998,8.84089139317784,8.77921098999263,8.69593013299544,8.86116889187055,8.7564875194755
"Rtn4rl1",8.82250683810931,9.00695772082037,8.98760338477637,9.01432403438656,8.94688486960162,8.85222244023059,9.02581347910593,9.14747615374929,9.04447231403203,8.77134992377937,9.05636477848422,8.98673181473194,8.79983423243818,8.96270001547941
"Rtn4rl2",8.48624778458977,8.51761906063374,8.57689363046396,8.82225883567875,8.76194411993483,8.44842372093335,8.34098875324456,8.57237451295853,8.77843272076042,8.72261499568042,8.45298889513772,8.61941281046849,8.41462871112041,8.82123146379328
"Rtp1",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.21943335629514,7.10002704064862,7.28361934174667,7.29467494664535,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Rtp2",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.26051955410886,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Rtp3",7.39978277872297,7.10002704064862,7.10002704064862,7.22785396999922,7.30255029384311,7.39209605525857,7.37772269733582,7.35949116970925,7.29467494664535,7.30947169382061,7.39209223544678,7.43836460307981,7.28856804299087,7.400694949154
"Rtp4",7.10002704064862,7.10002704064862,7.10002704064862,7.22785396999922,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.32473039965414,7.24819174357296,7.10002704064862,7.21988726958263,7.28856804299087,7.10002704064862
"Rttn",7.28981353680072,7.2609135000678,7.53748727710981,7.41262834153335,7.45023522207315,7.75929191680166,7.43987236171332,7.70490462891696,7.32473039965414,7.44682125218329,7.45742891372486,7.43836460307981,7.49899505092052,7.49318881204974
"Rubcn",8.74495543470001,8.60042885092874,8.85902513675205,8.86681224223208,8.68978565889642,8.54495904976697,8.81411651696728,8.60107192254901,8.60532371399246,8.64249964853232,8.67928529547659,8.63513217496431,8.81649882890954,8.74694268946349
"Rufy1",8.29630379170569,8.38456514282465,8.37549529611447,8.07200672330348,8.10637189575404,8.17002347851768,8.23920639527757,8.21906963603055,8.17679062861696,8.15068200944873,8.07358271917468,8.19804514463259,8.24077546766013,8.00978050464758
"Rufy2",8.36779728912395,8.49390515448136,8.55835987272894,8.31051596405755,8.32341617468845,8.39182274563159,8.35924311072283,8.24601736176041,8.2782940752357,8.30488569476561,8.51945634435611,8.42520419415982,8.34740212901967,8.41540886364855
"Rufy3",9.15336966557781,9.24165516883311,9.2260613787017,9.24714892126184,9.16426910852129,9.2055961337058,9.19805148753742,9.28424713433583,9.03219895075787,9.2084613823635,9.22963572736211,9.25080584165484,9.27189258446229,9.28010949070853
"Rundc1",8.8057046367873,8.79358390020244,8.83278031430147,8.76809677248445,8.81090731837655,8.63756233143229,8.90378276247178,8.71766093208059,8.90232840226486,8.73908562592554,8.73742565709329,8.70698100935716,8.98612643407686,8.58244016439435
"Rundc3a",9.60363168076795,9.81502622840353,9.75413927340688,9.76166525067106,9.77125222219044,9.45074971893885,9.62760255035627,9.72861566387441,9.8415478080869,9.61067978788336,9.63506263544124,9.51739806896657,9.60835226490424,9.76412882030602
"Rundc3b",8.11077638608408,8.26213728988678,8.23257163394934,8.10267641991984,8.4319033243781,8.34723694482795,8.35471035612329,8.27222418764913,8.17679062861696,8.20645237657338,8.14530673315882,8.23310230654763,8.11253582055746,8.29200852536096
"Runx1",7.28981353680072,7.60645425786612,7.35323840666608,7.32128530229611,7.45023522207315,7.64414112674178,7.29653884316416,7.54823333587959,7.35118974618706,7.20481831745087,7.63116899682247,7.4780847374248,7.39781977965702,7.10002704064862
"Runx1t1",8.29630379170569,8.87659734839797,8.53570093909457,8.58868963619829,8.36247254756469,8.69042982535589,8.69081056424697,8.46559342568641,8.40469657096058,8.4381105949837,8.55330672836238,8.54158073577041,8.51609410718105,8.39804430356734
"Runx2",8.42869633710572,8.45318128954508,8.39745138102083,8.56058244142719,8.30329989807801,8.35228863036378,8.45008732516523,8.42194991807302,8.5362360475059,8.39062848817722,8.42049060335974,8.19804514463259,8.47777376189415,8.37143684781388
"Runx3",7.10002704064862,7.32743726433593,7.32656417154425,7.32128530229611,7.21701786864841,7.10002704064862,7.3268810007868,7.22989016909171,7.25899652582281,7.24819174357296,7.10002704064862,7.30751190000743,7.10002704064862,7.21384508154889
"Rusc1",9.09782550109311,8.91606466019575,9.28090725216041,9.15787281697361,9.39122880682218,9.16864067908757,9.1735350561565,9.20335251558079,9.32620200780373,9.26684961016089,9.15353347932779,9.25552453649526,9.23390769790674,9.21604453887123
"Rusc2",9.35164602897491,9.50519630308663,9.4656581397001,9.29479745174005,9.27494984136313,9.66637831168125,9.31413996417647,9.54376274775474,9.44085755529587,9.40075318233543,9.45273882844299,9.31761453380157,9.539504249232,9.25486012833135
"Ruvbl1",8.0941550394267,8.14480005616481,7.9146180820115,8.26111706491647,8.09371591077711,8.15155961311197,8.00743078568306,7.87028767971316,8.20840989219877,8.28432567654406,7.93297009980229,8.16160753156938,8.24779374049061,8.27235485064612
"Ruvbl2",8.07720679094935,7.87911375029013,7.85209213715861,7.93644875039811,8.12501757814523,7.88267266690374,7.8365592806587,7.80453593684494,7.89316384145877,8.04915781830084,7.85612579792694,8.04234447758909,7.83487246171861,7.90266955092774
"Rwdd1",7.90638144458104,8.07372577478343,8.10625215072081,7.99859761026861,8.19593179103842,8.0529482236478,7.93057413864091,8.17713353294062,8.22382477121207,8.21095092589048,8.17001004696,8.03520287095203,8.02735639933413,8.02955447807165
"Rwdd2a",7.82785415999797,7.52438177849456,7.56550362491548,7.66819461676925,7.66961325453985,7.45743358016286,7.49214646934343,7.71829690734722,7.7868064534634,7.67970122631888,7.77984392737585,7.57742475814307,7.76129091879113,7.64281378250392
"Rwdd2b",7.86259131722206,7.67656793289242,7.53748727710981,7.57630234283319,7.64565535924722,7.74874988501804,7.55234766137643,7.46647357923051,7.68049053918434,7.57815543492181,7.63116899682247,7.56239587388009,7.54079339501006,7.75814556037366
"Rwdd3",7.56325002605859,7.58071008155386,7.37733525732744,7.50307155413099,7.52046962257682,7.76965680720949,7.26051955410886,7.46647357923051,7.25899652582281,7.41385089401477,7.2688427299826,7.10002704064862,7.47630998134662,7.58081341483365
"Rwdd4a",7.86259131722206,8.00958945693486,8.16334602491709,7.77059233388253,7.84995057592986,7.71596891044298,7.95941177540681,7.89088777401856,7.82970877398323,7.88842233275292,7.99521585308972,7.90279587215191,7.9220301108046,7.84684008920493
"Rxfp1",7.10002704064862,7.42130245593611,7.29626424990556,7.48251212601347,7.26543178697366,7.26884494287119,7.26051955410886,7.22989016909171,7.35118974618706,7.37691449416983,7.33863266797079,7.21988726958263,7.36647522313722,7.26094836943922
"Rxfp2",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.35359236064467,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Rxfp3",7.10002704064862,7.58071008155386,7.43939893334315,7.41262834153335,7.46907883392929,7.30672704565672,7.49214646934343,7.10002704064862,7.32473039965414,7.41385089401477,7.21943179020887,7.41660308163611,7.33085972258021,7.29706362655115
"Rxfp4",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.32473039965414,7.20481831745087,7.10002704064862,7.21988726958263,7.10002704064862,7.10002704064862
"Rxra",8.13513039152897,8.19997996325874,7.95824334970585,8.23543702031964,7.99937216962655,7.82854215100879,7.72726086431233,7.74419747984138,8.056397197363,7.99340315703161,7.89129215016542,7.92788498750229,7.97167405531596,7.96164442884076
"Rxrb",8.73601609514429,8.75616308768624,8.58056356131599,8.46131831719207,8.77849046162702,8.61807117138364,8.61500693731031,8.64278953383422,8.88578371172734,8.89950572172649,8.64524750146304,8.67350651606808,8.58892301100658,8.82721824854619
"Rybp",8.46930711070978,8.26213728988678,8.72808083943426,8.4134592755905,8.57424148936495,8.53229051512383,8.62564570237731,8.70479598776569,8.49416000444245,8.44522793832333,8.66050039243056,8.61147040838687,8.5478975247631,8.57132193959549
"Ryk",7.97726956434525,8.17830710382212,7.97915606021987,7.91772223696947,8.19022899790027,8.13903629327763,7.99400637209984,7.84906690294135,8.12151566531767,7.99915486573314,7.94900958060517,8.13647555310416,8.12860272718313,8.15632721393861
"Ryr1",8.00576654442514,8.02282278484484,7.64063379733682,8.06416372306407,7.74616896667061,8.066768828978,7.98720833169184,7.84906690294135,8.0625268797294,7.93343069831395,8.05293615401941,7.81214395869738,8.06246585461549,7.91030172398132
"Ryr2",11.0708072694237,11.1239483628463,11.2732545091583,11.0013244576743,10.4503390954505,11.392691329843,11.1762870470552,11.004119145215,10.5522409151814,10.6968601799391,11.1174592838688,10.9962232760162,11.0192830287687,10.422201537565
"Ryr3",10.8279390525159,10.3633442467856,10.5481503665074,10.5137989629716,10.1865851312012,10.6807272761195,10.6127774400208,10.6035638266173,10.5277987080926,10.2645951737234,10.5518499237761,10.4802898891184,10.5862809904433,10.1520119648853
"S100a1",7.71087596874616,7.58071008155386,7.37733525732744,7.73425138929811,7.60749771417848,7.47666030197681,7.62961656220989,7.41759134325431,7.60047419541812,7.65129245361857,7.45742891372486,7.49642470647553,7.49899505092052,7.84684008920493
"S100a10",7.10002704064862,7.10002704064862,7.10002704064862,7.32128530229611,7.46907883392929,7.45743358016286,7.35359236064467,7.10002704064862,7.51935595649415,7.24819174357296,7.2688427299826,7.41660308163611,7.28856804299087,7.35426880845953
"S100a11",7.10002704064862,7.37840292964196,7.43939893334315,7.22785396999922,7.33381691826501,7.41540827900818,7.10002704064862,7.10002704064862,7.29467494664535,7.24819174357296,7.21943179020887,7.43836460307981,7.49899505092052,7.29706362655115
"S100a13",7.10002704064862,7.10002704064862,7.21338284729887,7.32128530229611,7.43029609246629,7.10002704064862,7.3268810007868,7.22989016909171,7.41748601841522,7.43075434525191,7.2688427299826,7.33954128945174,7.10002704064862,7.37846313860718
"S100a16",7.61737715831411,7.42130245593611,7.45766534847145,7.66819461676925,7.78586734157911,7.39209605525857,7.61757084413478,7.58382435883052,7.75962083876817,7.84746646449485,7.65678348752088,7.6712826109504,7.56023137315912,7.87130872928962
"S100a3",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.39781977965702,7.10002704064862
"S100a4",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.20481831745087,7.10002704064862,7.30751190000743,7.10002704064862,7.10002704064862
"S100a6",7.10002704064862,7.10002704064862,7.35323840666608,7.10002704064862,7.26543178697366,7.10002704064862,7.26051955410886,7.10002704064862,7.21246386038792,7.20481831745087,7.43708398613138,7.10002704064862,7.28856804299087,7.35426880845953
