"","pvalgenotypeFMR1WT","padjgenotypeFMR1WT","log2FoldChange","rownames"
"Oas1b",0.0581193078384656,0.56889920047065,1.09236281630412,"Oas1b"
"Oas1c",0.954116386818419,0.999781696584314,0.0294189536414768,"Oas1c"
"Oas1g",0.782409452111402,0.999781696584314,0.535380386715344,"Oas1g"
"Oas2",0.662438010826433,0.999781696584314,0.208386180751449,"Oas2"
"Oas3",0.0692547740696198,0.608114738154015,0.401127514172215,"Oas3"
"Oasl1",0.551406931120104,0.999781696584314,0.824133496380984,"Oasl1"
"Oasl2",0.283181197438027,0.931189727984339,0.224595933840108,"Oasl2"
"Oat",0.350979107553119,0.966026284227875,0.0767533586889753,"Oat"
"Oaz1",0.148043341573034,0.806285771192203,0.239239916607204,"Oaz1"
"Oaz2",0.343412223013224,0.961949190068823,0.0512822249480973,"Oaz2"
"Oaz3",0.255931230372097,0.909745918350503,-0.328636993597397,"Oaz3"
"Obfc1",0.0962368433914409,0.700764740824379,0.122756858332757,"Obfc1"
"Obox3",0.259175588672155,0.911885767295287,-1.01034732484345,"Obox3"
"Obp1a",0.0172901646780622,0.340742954873015,-7.15511217357036,"Obp1a"
"Obp2b",0.618869067168562,0.999781696584314,1.48155103251567,"Obp2b"
"Obscn",0.000621322592317108,0.0481800063170693,-0.513874918083825,"Obscn"
"Obsl1",0.184832735970331,0.858263768913675,0.154385831958643,"Obsl1"
"Oc90",0.934913923781343,0.999781696584314,0.0514643792028577,"Oc90"
"Oca2",0.0478613392362219,0.51990222374558,0.360958447226391,"Oca2"
"Ocel1",0.841659237338242,0.999781696584314,0.0386816235556151,"Ocel1"
"Ociad1",0.861823191393597,0.999781696584314,0.0139437959333772,"Ociad1"
"Ociad2",0.881330771414452,0.999781696584314,-0.0119285525719836,"Ociad2"
"Ocln",0.417202299368361,0.9854161576985,0.114388975653846,"Ocln"
"Ocm",0.863127429989399,0.999781696584314,-0.165436823119131,"Ocm"
"Ocrl",0.0773199660923273,0.64035461850961,-0.125910358415789,"Ocrl"
"Ocstamp",0.680835847896019,0.999781696584314,1.27913899864103,"Ocstamp"
"Odc1",0.255339719356447,0.909579651984832,0.100200273067532,"Odc1"
"Odf2",0.256747134325121,0.909745918350503,0.0811038539006158,"Odf2"
"Odf2l",0.0857112514497493,0.667555737649887,0.209940197562538,"Odf2l"
"Odf3",0.915291877796077,0.999781696584314,0.240738062567993,"Odf3"
"Odf3b",0.629202933353394,0.999781696584314,0.0997043736373086,"Odf3b"
"Odf3l1",0.577579547070722,0.999781696584314,-0.774508597523685,"Odf3l1"
"Odf3l2",0.622458441938822,0.999781696584314,-0.315709166879362,"Odf3l2"
"Odf4",0.86688185652095,0.999781696584314,0.376484380515778,"Odf4"
"Ofcc1",0.42298022899955,0.98652573896849,-2.32399122769935,"Ofcc1"
"Ofd1",0.354726389994418,0.968552851527945,0.0967754537012466,"Ofd1"
"Ogdh",0.0108072659635771,0.270693495244672,0.129634924228563,"Ogdh"
"Ogdhl",0.666600846347116,0.999781696584314,-0.029459307725905,"Ogdhl"
"Ogfod1",0.840101912203027,0.999781696584314,-0.0106071117287905,"Ogfod1"
"Ogfod2",0.756208704665841,0.999781696584314,0.0355818191327775,"Ogfod2"
"Ogfod3",0.383540064000508,0.977330201631251,0.193201701079903,"Ogfod3"
"Ogfr",0.0166099687621016,0.334975869864655,0.122414419913247,"Ogfr"
"Ogfrl1",0.243177367540367,0.90331388183267,-0.0871642306391746,"Ogfrl1"
"Ogg1",0.330261901339426,0.95636824581724,0.107824461551606,"Ogg1"
"Ogn",0.241565667392792,0.9017882337631,0.32520436660228,"Ogn"
"Ogt",0.633123655587661,0.999781696584314,0.0285762962929558,"Ogt"
"Oip5",0.375584802570384,0.97302100967793,0.323787770734479,"Oip5"
"Oit3",0.787481194087238,0.999781696584314,-0.36842505791843,"Oit3"
"Ola1",0.90718252649583,0.999781696584314,-0.00942850272916539,"Ola1"
"Olah",0.607695116186442,0.999781696584314,0.993385376051022,"Olah"
"Olfm1",0.251748351823078,0.905354962550064,-0.0673227522745421,"Olfm1"
"Olfm2",0.737548532136462,0.999781696584314,0.0621256577662656,"Olfm2"
"Olfm3",0.391173618394803,0.979012879888958,0.104446431890626,"Olfm3"
"Olfm4",0.094311348623769,0.696331497018733,-0.35916931753797,"Olfm4"
"Olfml1",0.203762579245592,0.867466484267913,0.149850651801808,"Olfml1"
"Olfml2a",0.442913447234281,0.99684247778883,0.235897889310562,"Olfml2a"
"Olfml2b",0.000730713684567291,0.0532500405564589,-0.33460979443878,"Olfml2b"
"Olfml3",0.0626198139017136,0.5889698959963,0.28017554466729,"Olfml3"
"Olfr1033",0.535935468958285,0.999781696584314,-0.271477098623165,"Olfr1033"
"Olfr1342",0.56020808053741,0.999781696584314,-1.68404993419072,"Olfr1342"
"Olfr1344",0.860171628243661,0.999781696584314,-0.0643519875531263,"Olfr1344"
"Olfr1372-ps1",0.553777324335367,0.999781696584314,1.10168206679289,"Olfr1372-ps1"
"Olfr1417",0.902711226399651,0.999781696584314,-0.268186064735619,"Olfr1417"
"Olfr1420",0.0166193313840243,0.334975869864655,-7.1986453803059,"Olfr1420"
"Olfr1507",0.573355256102867,0.999781696584314,0.789535181767305,"Olfr1507"
"Olfr18",7.46476270411599e-13,2.06227996497294e-10,-21.5518355620606,"Olfr18"
"Olfr206",0.0456611835533735,0.51372710945221,-6.01321146052748,"Olfr206"
"Olfr212",0.853750025134499,0.999781696584314,0.422265419874783,"Olfr212"
"Olfr267",0.996866860538535,0.999781696584314,-0.0113426799831434,"Olfr267"
"Olfr287",0.536037385202037,0.999781696584314,0.0892542328998668,"Olfr287"
"Olfr288",0.410068571381275,0.983616410967176,0.78603844453216,"Olfr288"
"Olfr31",2.5978291492297e-14,3.65898480952533e-11,22.8839929227845,"Olfr31"
"Olfr316",0.679921679127865,0.999781696584314,0.385102225068194,"Olfr316"
"Olfr317",0.325407174997655,0.955546630964823,-2.73522162378432,"Olfr317"
"Olfr46",0.601689728549401,0.999781696584314,0.992764441940265,"Olfr46"
"Olfr460",0.0276713785922717,0.414734589265545,6.61884420746031,"Olfr460"
"Olfr53",8.37266595383685e-14,5.7399276594637e-11,-22.4262099146619,"Olfr53"
"Olfr536",0.80972438246556,0.999781696584314,-0.397090176108557,"Olfr536"
"Olfr543",0.863688004253494,0.999781696584314,0.496095015635399,"Olfr543"
"Olfr550",0.679403320681935,0.999781696584314,0.479550251041865,"Olfr550"
"Olfr558",0.698658312092137,0.999781696584314,0.553014481438416,"Olfr558"
"Olfr559",3.59624171023445e-13,1.25597045389509e-10,-21.8469776249206,"Olfr559"
"Olfr564",0.912106221815234,0.999781696584314,0.319642610599245,"Olfr564"
"Olfr570",4.84719620664512e-05,0.00669564192425382,1.47708986108999,"Olfr570"
"Olfr574",0.672580390780294,0.999781696584314,0.938113757295645,"Olfr574"
"Olfr613",0.384641310680563,0.977333395603235,-0.0851319805890057,"Olfr613"
"Olfr631",0.944903479895943,0.999781696584314,0.101841301123621,"Olfr631"
"Olfr658",0.718902420879427,0.999781696584314,0.722740851146387,"Olfr658"
"Olfr690",0.852776434322615,0.999781696584314,0.536178025617243,"Olfr690"
"Olfr691",0.845148748447027,0.999781696584314,0.564156483085654,"Olfr691"
"Olfr692",0.560904480781347,0.999781696584314,1.4706051604718,"Olfr692"
"Olfr78",0.00173277140727161,0.0933616758018506,8.5948731696365,"Olfr78"
"Olfr856-ps1",0.469278756608979,0.999056525000281,-0.201586909167817,"Olfr856-ps1"
"Olfr874",0.0666258524475737,0.599439377739557,5.51929123149594,"Olfr874"
"Olfr920",0.643923678300316,0.999781696584314,0.29452125190946,"Olfr920"
"Olig1",0.206597212870542,0.869709895436374,0.184556483370132,"Olig1"
"Olig2",0.620560699695253,0.999781696584314,0.0674410990084453,"Olig2"
"Olig3",0.262435793031695,0.914154490207904,2.07992394091142,"Olig3"
"Olr1",0.888268569818505,0.999781696584314,-0.405882247287946,"Olr1"
"Oma1",0.429975044163575,0.988940196609429,0.0930557013229948,"Oma1"
"Omd",0.394419685396403,0.979012879888958,0.318917213996978,"Omd"
"Omg",0.944406564927184,0.999781696584314,-0.00561003205562339,"Omg"
"Omp",0.301724362523987,0.941411306522267,0.463392185499639,"Omp"
"Onecut1",0.569449743844864,0.999781696584314,-0.292322800085257,"Onecut1"
"Onecut2",0.271471604187322,0.922515034607551,-0.30768365031999,"Onecut2"
"Onecut3",0.515798620213315,0.999781696584314,-0.443681052927862,"Onecut3"
"Ooep",0.602938621408742,0.999781696584314,0.109965054954192,"Ooep"
"Opa1",0.318223770317817,0.951344691848212,-0.0575834565246954,"Opa1"
"Opa3",0.0197435832127595,0.359344862603912,-0.117237208837202,"Opa3"
"Opalin",0.0673792212657656,0.601925379164731,-0.281735795911254,"Opalin"
"Opcml",0.083329057162494,0.660521546589308,-0.0985568044601071,"Opcml"
"Ophn1",0.878971070115702,0.999781696584314,0.00818891250702076,"Ophn1"
"Oplah",0.523651956280362,0.999781696584314,0.0661592676957032,"Oplah"
"Opn1mw",0.0152751782943007,0.324020842934308,1.2434719316971,"Opn1mw"
"Opn1sw",0.112674200502223,0.741727040803278,2.53131164866582,"Opn1sw"
"Opn3",0.662888129363125,0.999781696584314,0.1905094330089,"Opn3"
"Oprd1",0.109176770886644,0.734107520288641,-0.299866044598377,"Oprd1"
"Oprk1",0.0435676857880819,0.503854143821164,0.965465431241684,"Oprk1"
"Oprl1",0.0411651871161892,0.491463521146288,-0.131698962286392,"Oprl1"
"Oprm1",0.667015630581027,0.999781696584314,0.925485908527032,"Oprm1"
"Optc",0.556585430047949,0.999781696584314,0.262230732383073,"Optc"
"Optn",0.184491894924897,0.858026375643177,0.163894030264,"Optn"
"Orai1",0.55991658050654,0.999781696584314,0.127708691602312,"Orai1"
"Orai2",0.252525492339498,0.906207280938975,-0.101771477209361,"Orai2"
"Orai3",0.0181731345359994,0.345009969498819,-0.202900584502091,"Orai3"
"Oraov1",0.976872085174286,0.999781696584314,-0.00303495252953061,"Oraov1"
"Orc1",0.988228733226196,0.999781696584314,-0.0203855378191009,"Orc1"
"Orc2",0.656154874860561,0.999781696584314,0.0305164711307677,"Orc2"
"Orc3",0.302166781318673,0.941411306522267,-0.0598682630607345,"Orc3"
"Orc4",0.329316891867769,0.95636824581724,0.0870458202009862,"Orc4"
"Orc5",0.356499749785491,0.969141533982614,-0.0947910501519426,"Orc5"
"Orc6",0.0178936114019079,0.34223238003343,0.216906093925758,"Orc6"
"Orm1",5.81557463367199e-13,1.79410477448781e-10,-21.6530279768357,"Orm1"
"Ormdl1",0.0963551446889002,0.701350266689556,0.214989092857371,"Ormdl1"
"Ormdl2",0.176473283318604,0.851221053703923,0.162536161355891,"Ormdl2"
"Ormdl3",0.748350674566425,0.999781696584314,0.0235570198012235,"Ormdl3"
"Os9",0.686768060889619,0.999781696584314,0.0285983827954631,"Os9"
"Osbp",0.664654552302453,0.999781696584314,0.0263705337335009,"Osbp"
"Osbp2",0.141127181212156,0.796555194641653,-0.105273393912502,"Osbp2"
"Osbpl10",0.689458653461424,0.999781696584314,-0.0473219615685338,"Osbpl10"
"Osbpl11",0.923464170892784,0.999781696584314,0.00693535692885168,"Osbpl11"
"Osbpl1a",0.473143331425035,0.999781696584314,0.0818458968953541,"Osbpl1a"
"Osbpl2",0.38599962594749,0.977717737427059,0.0489962254975489,"Osbpl2"
"Osbpl3",0.482581499980834,0.999781696584314,-0.0792926760469759,"Osbpl3"
"Osbpl5",0.879319793408376,0.999781696584314,-0.0206440874306157,"Osbpl5"
"Osbpl6",0.386319546944163,0.978084367930031,-0.0590780111800513,"Osbpl6"
"Osbpl7",0.487793283297285,0.999781696584314,-0.0527781960026269,"Osbpl7"
"Osbpl8",0.582124372379821,0.999781696584314,-0.0653834719913614,"Osbpl8"
"Osbpl9",0.367388065423757,0.971340250106233,0.0602103866751449,"Osbpl9"
"Oscar",0.00842121872685088,0.237255340386621,0.727903192240024,"Oscar"
"Oscp1",0.964333628284113,0.999781696584314,-0.00343384652084641,"Oscp1"
"Oser1",0.970590922229236,0.999781696584314,-0.00514725696191348,"Oser1"
"Osgep",0.44405259567659,0.99684247778883,-0.0818583708978376,"Osgep"
"Osgepl1",0.84053481974885,0.999781696584314,-0.0281503072695407,"Osgepl1"
"Osgin1",0.0950880521495187,0.697890501700076,0.672127079348596,"Osgin1"
"Osgin2",0.878546905061012,0.999781696584314,0.0105819016213424,"Osgin2"
"Osm",0.755527218139527,0.999781696584314,-0.437311534005436,"Osm"
"Osmr",0.418117047395482,0.985535372451227,0.164382707902714,"Osmr"
"Osr1",0.743004718610394,0.999781696584314,0.0770192261391319,"Osr1"
"Ost4",0.903106554259734,0.999781696584314,0.009263193802823,"Ost4"
"Ostc",0.743945926979615,0.999781696584314,-0.0294808441191587,"Ostc"
"Ostf1",0.026311781808854,0.405360625613208,0.286489951281805,"Ostf1"
"Ostm1",0.934584511410064,0.999781696584314,0.00447031583764199,"Ostm1"
"Ostn",0.557999801485042,0.999781696584314,-1.70048016781416,"Ostn"
"Otoa",0.659312562887042,0.999781696584314,0.526299390982724,"Otoa"
"Otof",0.130250709195224,0.780512780842372,0.873038646077161,"Otof"
"Otog",0.663883179903968,0.999781696584314,-0.329339346627352,"Otog"
"Otogl",0.284361157999517,0.932571831727494,-0.397140413388852,"Otogl"
"Otop1",0.843112427984646,0.999781696584314,-0.139488223210275,"Otop1"
"Otop2",0.588334203413293,0.999781696584314,-0.189869386595,"Otop2"
"Otop3",0.174433345886789,0.848710095257354,2.40897999207469,"Otop3"
"Otos",0.978863049073866,0.999781696584314,0.0306722595029508,"Otos"
"Otp",0.674931587935973,0.999781696584314,-1.21383439399161,"Otp"
"Otub1",0.895625491905345,0.999781696584314,-0.0123767960957665,"Otub1"
"Otub2",0.213703470850456,0.878838312695387,-0.0956372287320122,"Otub2"
"Otud1",0.352644330048191,0.966413863049167,0.080073019585789,"Otud1"
"Otud3",0.737160663421423,0.999781696584314,-0.0542134731143088,"Otud3"
"Otud4",0.523565422737489,0.999781696584314,-0.0727713655421939,"Otud4"
"Otud5",0.449128647438983,0.99684247778883,-0.043645404742478,"Otud5"
"Otud6b",0.97473782946332,0.999781696584314,0.00184704531052209,"Otud6b"
"Otud7a",0.0437162323860763,0.504166642658113,-0.184811082597617,"Otud7a"
"Otud7b",0.481814097866952,0.999781696584314,-0.0826429443236456,"Otud7b"
"Otulin",0.755682049742843,0.999781696584314,0.0590904652848024,"Otulin"
"Otx1",0.419472549960208,0.985535372451227,0.16416361883316,"Otx1"
"Otx2",0.0267563939671123,0.407957868477141,0.38768130969153,"Otx2"
"Otx2os1",0.101278949660671,0.717599262436932,1.01242186574958,"Otx2os1"
"Ovca2",0.396616409339859,0.979012879888958,0.0757599220672281,"Ovca2"
"Ovgp1",0.780777837144024,0.999781696584314,0.0765364413584862,"Ovgp1"
"Ovol1",0.800774481103622,0.999781696584314,-0.483156521608755,"Ovol1"
"Ovol2",0.0668838072569867,0.60067376615506,-0.660807695003485,"Ovol2"
"Oxa1l",0.679725006292945,0.999781696584314,-0.0274977515924112,"Oxa1l"
"Oxct1",0.177084211872139,0.851594872752713,0.0666789145135463,"Oxct1"
"Oxgr1",0.325223449522221,0.955546630964823,-0.39180577769637,"Oxgr1"
"Oxld1",0.970250950065116,0.999781696584314,0.0132896294404002,"Oxld1"
"Oxnad1",0.486633582412791,0.999781696584314,0.069327154869395,"Oxnad1"
"Oxr1",0.930656748796218,0.999781696584314,0.00687613825527982,"Oxr1"
"Oxsm",0.676343170546895,0.999781696584314,-0.0528419138412193,"Oxsm"
"Oxsr1",0.944778326623883,0.999781696584314,-0.00855084381650528,"Oxsr1"
"Oxt",0.632358100311327,0.999781696584314,-0.71259524095714,"Oxt"
"Oxtr",0.147892272188691,0.806127142587923,0.324722992440095,"Oxtr"
"P2rx1",0.35666352601984,0.969141533982614,-0.32245464911497,"P2rx1"
"P2rx2",0.501431777814965,0.999781696584314,1.94472223226338,"P2rx2"
"P2rx3",0.249755124156231,0.905354962550064,0.12476187961637,"P2rx3"
"P2rx4",0.478043571739783,0.999781696584314,0.0619064107213592,"P2rx4"
"P2rx5",0.626787599107194,0.999781696584314,0.103727563712599,"P2rx5"
"P2rx6",0.159939099466222,0.827729329984887,0.283643542724364,"P2rx6"
"P2rx7",0.178829482503178,0.853567230823574,-0.227363970026981,"P2rx7"
"P2ry1",0.660410439191659,0.999781696584314,-0.0937782755608765,"P2ry1"
"P2ry10",0.387897128904974,0.978565999236124,1.93952644646811,"P2ry10"
"P2ry12",0.408914891493595,0.982874840328989,-0.172613367215812,"P2ry12"
"P2ry13",0.800684964315414,0.999781696584314,0.0341408881566915,"P2ry13"
"P2ry14",0.875910360567296,0.999781696584314,0.030605336665226,"P2ry14"
"P2ry2",0.103495247624339,0.720439625514617,-0.808564396620986,"P2ry2"
"P2ry4",0.628051930075223,0.999781696584314,-0.775747718320271,"P2ry4"
"P2ry6",0.320013441188581,0.951740670145478,-0.206268070142115,"P2ry6"
"P4ha1",0.366240486200185,0.969829957019375,-0.0598274255237598,"P4ha1"
"P4ha2",0.658460327009002,0.999781696584314,0.0609669084675,"P4ha2"
"P4ha3",0.0270853994540217,0.409271455391036,0.44235312331959,"P4ha3"
"P4hb",0.00750755864582417,0.221699348787021,0.159987083161626,"P4hb"
"P4htm",0.654669779388267,0.999781696584314,0.0444106056117148,"P4htm"
"Pa2g4",0.203562422013304,0.86731284625679,0.0742162091516563,"Pa2g4"
"Pabpc1",0.203985043103039,0.867466484267913,-0.107370727827729,"Pabpc1"
"Pabpc1l",0.20205144768191,0.86731284625679,1.02786914174047,"Pabpc1l"
"Pabpc4",0.906390770578553,0.999781696584314,-0.0108730184913979,"Pabpc4"
"Pabpc4l",0.363057824421009,0.969354864257499,-0.447855291095203,"Pabpc4l"
"Pabpc5",0.727595386440097,0.999781696584314,-0.208597935921002,"Pabpc5"
"Pabpc6",0.541804761890225,0.999781696584314,1.76599092259688,"Pabpc6"
"Pabpn1",0.24388611141434,0.90369398475127,0.138604279096842,"Pabpn1"
"Pabpn1l",0.243137596812807,0.90331388183267,-3.3835926826872,"Pabpn1l"
"Pacrg",0.231287550951501,0.892088470121336,0.0979254418061039,"Pacrg"
"Pacrgl",0.381118770548506,0.97660788709004,0.10554778983173,"Pacrgl"
"Pacs1",0.624322759006906,0.999781696584314,-0.0313432564430427,"Pacs1"
"Pacs2",0.164090201167245,0.833756052115382,-0.14262899480004,"Pacs2"
"Pacsin1",0.244131615923682,0.90377524214947,-0.0639673834497251,"Pacsin1"
"Pacsin2",0.709654417880273,0.999781696584314,-0.0278803304315659,"Pacsin2"
"Pacsin3",0.00349729303462866,0.143855320157726,0.334295758642269,"Pacsin3"
"Padi1",0.656411434872464,0.999781696584314,-0.835236861957997,"Padi1"
"Padi2",0.43836471020856,0.996531480123422,-0.107318264603695,"Padi2"
"Padi4",0.999627047821513,0.999990479287455,-0.000288583706338938,"Padi4"
"Padi6",2.77566553275308e-13,1.07036602106791e-10,-21.9508783232511,"Padi6"
"Paf1",0.350770510258504,0.966026284227875,0.0783607301333286,"Paf1"
"Pafah1b1",0.33943058006323,0.960128533183903,-0.0430264399025582,"Pafah1b1"
"Pafah1b2",0.956639493901681,0.999781696584314,-0.00265321078090584,"Pafah1b2"
"Pafah1b3",0.329177804075017,0.95636824581724,0.150810301206892,"Pafah1b3"
"Pafah2",0.0555763799091841,0.553968116380721,0.285242342860272,"Pafah2"
"Pag1",0.345402846631084,0.962282765072451,-0.213665485053174,"Pag1"
"Pagr1a",0.280493396059635,0.92947671018399,0.168554972748916,"Pagr1a"
"Pah",0.531584598628265,0.999781696584314,1.3677976467185,"Pah"
"Paics",0.173397037194634,0.847421138180568,0.0833306547688511,"Paics"
"Paip1",0.907089393578713,0.999781696584314,0.0123524891655732,"Paip1"
"Paip2",0.0327578950920727,0.445176908071688,0.11335124179424,"Paip2"
"Paip2b",0.364731250969452,0.969601239689391,-0.0411135486300133,"Paip2b"
"Pak1",0.404989951604695,0.980686028807288,-0.0528438377405765,"Pak1"
"Pak1ip1",0.612211764354329,0.999781696584314,0.0509994051178083,"Pak1ip1"
"Pak2",0.00541635847208967,0.184738587499061,0.114720929613456,"Pak2"
"Pak3",0.00803435716722767,0.233098515895372,-0.148964530176956,"Pak3"
"Pak4",0.504896848356701,0.999781696584314,-0.061617333824421,"Pak4"
"Pak6",0.544122528270825,0.999781696584314,-0.0683732779642253,"Pak6"
"Pak7",0.161658138746844,0.83109699178465,-0.0970560314579269,"Pak7"
"Palb2",0.280199272827349,0.92947671018399,-0.380946398269374,"Palb2"
"Pald1",0.495735635708333,0.999781696584314,-0.118672146425993,"Pald1"
"Palld",0.790697577749375,0.999781696584314,-0.0671920078970363,"Palld"
"Palm",0.881293153774587,0.999781696584314,-0.0121392819319345,"Palm"
"Palm2",0.0959412136935364,0.698998859527753,-0.114557467854542,"Palm2"
"Palm3",0.58923225093286,0.999781696584314,-0.0831239546187721,"Palm3"
"Palmd",0.391635306132587,0.979012879888958,0.0660424654161844,"Palmd"
"Pam",0.680208883642621,0.999781696584314,-0.0320263030869896,"Pam"
"Pam16",0.419500254765152,0.985535372451227,0.0878818645420897,"Pam16"
"Pamr1",0.247809608397145,0.904861132431211,0.1587445386783,"Pamr1"
"Pan2",0.107796067896308,0.733228209847135,0.195082270769828,"Pan2"
"Pan3",0.414578194880705,0.985192315810573,0.047856217943986,"Pan3"
"Pank1",0.740602246881177,0.999781696584314,-0.0463822798469599,"Pank1"
"Pank2",0.531932619097771,0.999781696584314,0.0301692802162496,"Pank2"
"Pank3",0.50460560715222,0.999781696584314,-0.0970123369246826,"Pank3"
"Pank4",0.299521349760724,0.940800981515526,0.0730107873366996,"Pank4"
"Panx1",0.998371774867681,0.999781696584314,0.00023135451117569,"Panx1"
"Panx2",0.896109145147953,0.999781696584314,0.0192290677172442,"Panx2"
"Paox",0.75600945363375,0.999781696584314,0.0454436895765423,"Paox"
"Papd4",0.855966790177528,0.999781696584314,-0.0321236967788589,"Papd4"
"Papd5",0.197248564402648,0.86731284625679,0.0684141489578055,"Papd5"
"Papd7",0.105621991849176,0.726249282737093,-0.0891416016833739,"Papd7"
"Papl",0.630740821709174,0.999781696584314,0.300200151509335,"Papl"
"Papln",0.914786288281409,0.999781696584314,0.0955097174403848,"Papln"
"Papola",0.720917991905063,0.999781696584314,-0.022379398499823,"Papola"
"Papolb",0.855427106064711,0.999781696584314,0.18150435494353,"Papolb"
"Papolg",0.102883638304317,0.719446975826563,-0.203322980903498,"Papolg"
"Pappa",0.347223156831216,0.963250611061479,0.372592950192308,"Pappa"
"Pappa2",0.261368988674661,0.914089887133629,-0.540235695334232,"Pappa2"
"Papss1",0.867873213656826,0.999781696584314,-0.0122262148236239,"Papss1"
"Papss2",0.64880679125613,0.999781696584314,-0.0513780267762545,"Papss2"
"Paqr3",0.372880543553501,0.97302100967793,-0.159813553292583,"Paqr3"
"Paqr4",0.713295523373671,0.999781696584314,0.0227570806560877,"Paqr4"
"Paqr5",0.110559997909103,0.736138691114209,0.312838741636773,"Paqr5"
"Paqr6",0.0258210445223613,0.401636583284797,0.405683440941082,"Paqr6"
"Paqr7",0.0652796635850582,0.597616068922501,0.117327245210969,"Paqr7"
"Paqr8",0.0911719155076668,0.68567772037598,0.117326097853007,"Paqr8"
"Paqr9",0.718910728549123,0.999781696584314,-0.0264546851388315,"Paqr9"
"Pard3",0.175634042147438,0.851043486950018,-0.155177067931808,"Pard3"
"Pard3b",0.636629897803037,0.999781696584314,-0.0629541426287757,"Pard3b"
"Pard6a",0.886299158538057,0.999781696584314,0.0110955207315656,"Pard6a"
"Pard6b",0.390305101804785,0.979012879888958,0.0683156519935347,"Pard6b"
"Pard6g",0.357984226494706,0.969141533982614,0.0928967291836617,"Pard6g"
"Parg",0.218203445964101,0.883519589299827,-0.0774103122566498,"Parg"
"Park2",0.335899091046667,0.958110922658339,0.105239991061389,"Park2"
"Park7",0.831832936919544,0.999781696584314,0.0204217479376173,"Park7"
"Parl",0.290364334594109,0.935325871110511,0.119723014711033,"Parl"
"Parm1",3.1604491786146e-06,0.000603091899960374,-0.470732715529628,"Parm1"
"Parn",0.867869626343361,0.999781696584314,0.015205515149644,"Parn"
"Parp1",0.323826218518275,0.954874580657451,-0.0796320130134135,"Parp1"
"Parp10",0.141547381804261,0.798117788084552,0.284921581802579,"Parp10"
"Parp11",0.587751379199154,0.999781696584314,-0.0467201015088341,"Parp11"
"Parp12",0.503928819674352,0.999781696584314,0.0735886754550645,"Parp12"
"Parp14",0.129120554504324,0.77810215064167,0.244157601957939,"Parp14"
"Parp16",0.834461619890845,0.999781696584314,-0.0450009169060845,"Parp16"
"Parp2",0.474290467863538,0.999781696584314,0.0720862642186086,"Parp2"
"Parp3",0.569643821721979,0.999781696584314,0.108348874183926,"Parp3"
"Parp4",0.206676680481882,0.869846602028113,0.235606678219033,"Parp4"
"Parp6",0.550178873602478,0.999781696584314,0.043547709185336,"Parp6"
"Parp8",0.000566421264297204,0.0453872623469318,-0.222883128881206,"Parp8"
"Parp9",0.138216869526339,0.791784773984111,0.248822073804116,"Parp9"
"Parpbp",0.969685648908676,0.999781696584314,-0.0578773443958839,"Parpbp"
"Pars2",0.632004478204241,0.999781696584314,-0.033428952021528,"Pars2"
"Parva",0.233480110376754,0.893572707426727,0.134480222121703,"Parva"
"Parvb",0.459654284488514,0.99684247778883,-0.0872975345617572,"Parvb"
"Parvg",0.742561795184701,0.999781696584314,0.0463079232184551,"Parvg"
"Pask",0.67446042938117,0.999781696584314,0.101969447001306,"Pask"
"Pate2",0.425368521853351,0.987901046362048,-0.618881999285652,"Pate2"
"Pate4",0.766232756064028,0.999781696584314,-0.641619909950708,"Pate4"
"Patl1",0.832657054199701,0.999781696584314,0.0266122096519267,"Patl1"
"Patl2",0.290288007738058,0.935325871110511,-1.72181987226458,"Patl2"
"Patz1",0.125361125345745,0.771786282366661,-0.0951000804956483,"Patz1"
"Paupar",0.676649962169929,0.999781696584314,0.944920976420983,"Paupar"
"Pawr",0.657487425627461,0.999781696584314,0.0789133272593266,"Pawr"
"Pax1",0.644448295246096,0.999781696584314,-0.549834165165682,"Pax1"
"Pax2",0.0193489365033117,0.357077581930509,-0.756484043238276,"Pax2"
"Pax3",0.731163216730448,0.999781696584314,0.266701767551097,"Pax3"
"Pax5",0.420776804798755,0.985535372451227,1.72670465560068,"Pax5"
"Pax6",0.212918827911445,0.878188265613824,0.182618216510923,"Pax6"
"Pax6os1",0.0653327447591258,0.597616068922501,1.45312998194789,"Pax6os1"
"Pax7",7.0882287023169e-07,0.000147419228404366,10.1858205573127,"Pax7"
"Pax8",0.611634925731306,0.999781696584314,-0.717998569745517,"Pax8"
"Paxbp1",0.262692154894092,0.914154490207904,0.182183993177911,"Paxbp1"
"Paxip1",0.205592976212438,0.868266676624621,-0.146410522529605,"Paxip1"
"Pbdc1",0.803693597591836,0.999781696584314,0.044072557333012,"Pbdc1"
"Pbk",0.579763387033391,0.999781696584314,-0.489455269002788,"Pbk"
"Pbld1",0.66574442123658,0.999781696584314,0.193638048883008,"Pbld1"
"Pbld2",0.206540056690474,0.869709895436374,0.44184047498542,"Pbld2"
"Pbp2",0.407563039730062,0.982696237495791,0.717605964438828,"Pbp2"
"Pbrm1",0.777612739582719,0.999781696584314,-0.0266860749174687,"Pbrm1"
"Pbx1",0.190615483371993,0.866981467721881,-0.0634692879548729,"Pbx1"
"Pbx2",0.908133549691502,0.999781696584314,-0.0146456734967212,"Pbx2"
"Pbx3",0.392726958161376,0.979012879888958,-0.127571772537257,"Pbx3"
"Pbx4",0.190115792954944,0.866332675429842,-0.183906686029691,"Pbx4"
