"gene","logP"
"3830403N18Rik",-0.000218327247344918
"3830406C13Rik",-0.000218327247344918
"3830408C21Rik",-0.0533314962586178
"3930402G23Rik",-0.0647038693740969
"4430402I18Rik",-0.0947398343104905
"4631405J19Rik",-0.000218327247344918
"4632415L05Rik",-0.00316251770278226
"4632427E13Rik",-1.26426410452898
"4632428C04Rik",-0.000218327247344918
"4632428N05Rik",-0.000218327247344918
"4632434I11Rik",-0.000218327247344918
"4732416N19Rik",-0.000218327247344918
"4732456N10Rik",-0.0731379819004126
"4732471J01Rik",-0.547224232181697
"4732490B19Rik",NA
"4732491K20Rik",-0.136814310962079
"4831440E17Rik",-0.0692916800535973
"4833403I15Rik",-0.000218327247344918
"4833411C07Rik",-0.0174552223625214
"4833412C05Rik",-0.000218327247344918
"4833417C18Rik",-0.000218327247344918
"4833418N02Rik",-0.11533821023864
"4833419F23Rik",-0.000218327247344918
"4833420G17Rik",-0.0731379819004126
"4833422C13Rik",-0.223875805916359
"4833423E24Rik",-0.000218327247344918
"4833424O15Rik",-1.0909370271131
"4833427F10Rik",-0.000218327247344918
"4833427G06Rik",-0.887561852371026
"4833428L15Rik",NA
"4833439L19Rik",-0.000218327247344918
"4921501E09Rik",NA
"4921504A21Rik",-0.0996224053435217
"4921506M07Rik",-0.000218327247344918
"4921507L20Rik",-0.000218327247344918
"4921507P07Rik",-0.031344615855809
"4921508D12Rik",NA
"4921511C10Rik",-0.000218327247344918
"4921511H03Rik",NA
"4921511I17Rik",-0.000218327247344918
"4921513I03Rik",NA
"4921515E04Rik",-0.000218327247344918
"4921524J17Rik",-0.00246366903077
"4921529L05Rik",-0.000218327247344918
"4921530L21Rik",NA
"4921531C22Rik",-0.247871353731237
"4921534H16Rik",NA
"4921536K21Rik",-0.000218327247344918
"4922502N22Rik",-0.000218327247344918
"4930402F06Rik",-0.000218327247344918
"4930402F11Rik",-0.000218327247344918
"4930402H24Rik",-0.031344615855809
"4930404A10Rik",NA
"4930404H11Rik",-0.057835993197649
"4930404I05Rik",-0.0070688382341334
"4930404N11Rik",-0.000218327247344918
"4930405A21Rik",-0.00136847483002509
"4930405D11Rik",-0.000218327247344918
"4930405J17Rik",-0.000218327247344918
"4930407I10Rik",NA
"4930412C18Rik",-0.000218327247344918
"4930412O13Rik",NA
"4930413F20Rik",-0.000218327247344918
"4930413G21Rik",-0.000218327247344918
"4930414L22Rik",-0.282281569258724
"4930414N06Rik",-0.000218327247344918
"4930415F15Rik",-0.0795799445442722
"4930415O20Rik",-0.000218327247344918
"4930417O13Rik",-0.128181427919945
"4930417O22Rik",-0.000218327247344918
"4930419G24Rik",-0.112596626094197
"4930425O10Rik",-0.000218327247344918
"4930426D05Rik",-0.000218327247344918
"4930426L09Rik",-0.000218327247344918
"4930427A07Rik",-1.20733343985897
"4930428E07Rik",-0.000218327247344918
"4930428G15Rik",-0.0960581233551056
"4930429B21Rik",-0.00316251770278226
"4930429D17Rik",-0.000218327247344918
"4930429F24Rik",-0.000218327247344918
"4930430F08Rik",-0.394854120869009
"4930430F21Rik",-0.000218327247344918
